"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.739796729E1,-9.236098123E-1,6.141125947E-1,1.260906009E-1,1.116283210E0
1.740802429E1,-1.300254115E0,4.389493096E-1,3.676986480E-1,1.420753165E0
1.741808029E1,-1.564518150E0,-6.383814633E-2,5.295751588E-1,1.652949545E0
1.742813729E1,-1.818714156E0,-1.010903479E0,7.312280850E-1,2.205525229E0
1.743819429E1,-1.953736890E0,-1.913011910E0,1.015814410E0,2.916947260E0
1.744825129E1,-1.957321233E0,-2.277068328E0,1.339618156E0,3.287966451E0
1.745830729E1,-1.538325255E0,-2.020695403E0,1.517740717E0,2.958579285E0
1.746836429E1,-7.618267107E-1,-2.466887659E0,2.309320400E0,3.463939285E0
1.747842129E1,1.203728279E-1,-2.666208715E0,2.918916020E0,3.955152243E0
1.748847829E1,4.386970022E-1,-2.585554562E0,3.069237410E0,4.037049136E0
1.749853429E1,3.438724136E-1,-2.519133700E0,2.784663949E0,3.770760685E0
1.750859129E1,6.870829225E-2,-2.685803320E0,2.172280230E0,3.455005311E0
1.751864829E1,-2.818840340E-1,-2.999513456E0,1.496892031E0,3.364108401E0
1.752870529E1,-6.197791314E-1,-3.223315635E0,1.033523433E0,3.441229510E0
1.753876129E1,-6.972141007E-1,-3.299229451E0,8.365178740E-1,3.474303474E0
1.754881829E1,-5.936327219E-1,-3.225573830E0,7.041428319E-1,3.354481103E0
1.755887529E1,-3.170994750E-1,-3.003252166E0,5.884579360E-1,3.076744772E0
1.756893229E1,3.938859880E-2,-2.488383193E0,4.721427834E-1,2.533085309E0
1.757898929E1,2.264942372E-1,-1.588353447E0,3.689685901E-1,1.646300135E0
1.758904529E1,6.214511427E-1,-4.109966952E-1,4.154715693E-1,8.530746926E-1
1.759910229E1,1.303706312E0,6.973371845E-1,6.005300975E-1,1.595796257E0
1.760915929E1,2.019456086E0,1.295792105E0,8.217688572E-1,2.536253954E0
1.761921629E1,2.478100280E0,1.421814805E0,8.578204501E-1,2.983017643E0
1.762927229E1,2.804177862E0,1.240624210E0,4.241897678E-1,3.095561156E0
1.763932929E1,3.031061816E0,9.651197809E-1,-1.965903703E-1,3.187073846E0
1.764938629E1,3.206213407E0,6.032543153E-1,-7.349622631E-1,3.344232304E0
1.765944329E1,3.504588343E0,1.769876164E-1,-1.340123355E0,3.756247420E0
1.766949929E1,3.563677673E0,-2.449901497E-1,-1.836591141E0,4.016576372E0
1.767955629E1,3.288638974E0,-6.277032781E-1,-2.194281694E0,4.003002606E0
1.768961329E1,2.570438340E0,-8.947298294E-1,-2.449208602E0,3.661463847E0
1.769967029E1,2.095113209E0,-1.034474775E0,-2.795800556E0,3.643643529E0
1.770972629E1,1.530651954E0,-1.178056079E0,-3.028130022E0,3.591696390E0
1.771978329E1,6.124005300E-1,-1.298336229E0,-3.181139669E0,3.490037387E0
1.772984029E1,-5.688820428E-1,-1.297415292E0,-2.906721652E0,3.233565212E0
1.773989729E1,-1.441395084E0,-1.235243018E0,-2.484509997E0,3.126697144E0
1.774995329E1,-2.005369559E0,-1.290274088E0,-2.028713836E0,3.130813651E0
1.776001029E1,-2.340667908E0,-1.413643906E0,-1.686939257E0,3.212923809E0
1.777006729E1,-2.383318083E0,-1.488147959E0,-1.566892704E0,3.217132602E0
1.778012429E1,-2.348949611E0,-1.442004656E0,-1.580631614E0,3.177316164E0
1.779018029E1,-2.219900100E0,-1.305938194E0,-1.470468317E0,2.965755906E0
1.780023729E1,-1.979574859E0,-1.038479533E0,-1.338750722E0,2.605649604E0
1.781029429E1,-1.555055893E0,-6.249585950E-1,-1.324383528E0,2.136062688E0
1.782035129E1,-1.219276026E0,-3.010310340E-1,-1.577563873E0,2.016422942E0
1.783040729E1,-9.287118003E-1,-6.717281342E-3,-1.754801165E0,1.985416294E0
1.784046429E1,-5.651784164E-1,3.261945266E-1,-1.915279753E0,2.023394683E0
1.785052129E1,-1.061702335E-1,6.928728354E-1,-2.045325045E0,2.162105322E0
1.786057829E1,1.389035314E-2,7.936805874E-1,-2.306593843E0,2.439364051E0
1.787063429E1,-4.256100565E-2,8.747189033E-1,-2.208065043E0,2.375393827E0
1.788069129E1,7.986858040E-2,1.046453966E0,-1.698317647E0,1.996428742E0
1.789074829E1,-7.173071802E-3,9.757652217E-1,-1.308480271E0,1.632265248E0
1.790080529E1,1.026186347E-3,9.351036841E-1,-1.081915867E0,1.430021642E0
1.791086129E1,4.325062627E-1,1.015566634E0,-1.138142985E0,1.585498884E0
1.792091829E1,1.005425515E0,1.127044385E0,-1.398439976E0,2.058335220E0
1.793097529E1,1.284184505E0,1.223453861E0,-1.575496005E0,2.372373675E0
1.794103229E1,1.303959204E0,1.264160423E0,-1.631923975E0,2.441636140E0
1.795108829E1,1.030189058E0,1.261482983E0,-1.609345536E0,2.289677241E0
1.796114529E1,5.771906438E-1,1.389905965E0,-1.459990107E0,2.096797258E0
1.797120229E1,1.130705327E-2,1.636756698E0,-1.294101090E0,2.086575657E0
1.798125929E1,-2.915360329E-1,2.035687079E0,-1.125642807E0,2.344373450E0
1.799131629E1,-4.344118702E-1,2.530039927E0,-1.044413580E0,2.771392327E0
1.800137229E1,-4.471120226E-1,3.034089212E0,-1.055745192E0,3.243486460E0
1.801142929E1,-5.154542792E-1,3.465582737E0,-1.110546174E0,3.675495834E0
1.802148629E1,-4.017817757E-1,3.668023283E0,-1.189839973E0,3.877053335E0
1.803154329E1,-1.946652111E-1,3.614289710E0,-1.303781741E0,3.847184877E0
1.804159929E1,-1.499489218E-2,3.431581762E0,-1.443547444E0,3.722876235E0
1.805165629E1,1.521179464E-1,3.192273352E0,-1.508787460E0,3.534146096E0
1.806171329E1,3.276615930E-1,2.773384670E0,-1.511796438E0,3.175618541E0
1.807177029E1,4.788819918E-1,2.259148366E0,-1.327449515E0,2.663681947E0
1.808182629E1,5.327713931E-1,1.726886850E0,-9.286544976E-1,2.031842200E0
1.809188329E1,5.512866014E-1,1.149863729E0,-3.963231075E-1,1.335355952E0
1.810194029E1,8.079349297E-1,5.850987107E-1,4.900978285E-1,1.111438362E0
1.811199729E1,8.837572369E-1,-1.071508116E-1,1.262808839E0,1.545054793E0
1.812205329E1,8.271143818E-1,-8.989281303E-1,1.965165566E0,2.313885409E0
1.813211029E1,6.853223258E-1,-1.662207874E0,2.695846205E0,3.240399430E0
1.814216729E1,5.671711475E-1,-2.306360539E0,3.409939463E0,4.155558830E0
1.815222429E1,3.657921633E-1,-2.745716815E0,4.088478142E0,4.938463147E0
1.816228029E1,2.614816368E-1,-2.885944156E0,4.595727023E0,5.433024313E0
1.817233729E1,3.866617531E-1,-2.551746545E0,4.883219706E0,5.523291812E0
1.818239429E1,2.553172097E-1,-2.047762164E0,4.689042445E0,5.123049464E0
1.819245129E1,3.450032651E-2,-1.565087376E0,4.097349830E0,4.386224389E0
1.820250721E1,-6.712720513E-2,-1.068372254E0,3.363952281E0,3.530170008E0
1.821256421E1,-1.532072827E-1,-5.858956861E-1,2.711973411E0,2.778766994E0
1.822262121E1,-2.557107273E-1,-1.666041309E-1,2.046612017E0,2.069242775E0
1.823267821E1,-1.157979664E-1,8.387070715E-2,1.520222568E0,1.526931603E0
1.824273421E1,1.935554096E-1,1.433386445E-2,1.243922040E0,1.258972278E0
1.825279121E1,5.614794677E-1,-2.638117522E-1,1.185244061E0,1.337781491E0
1.826284821E1,8.172998303E-1,-5.453967011E-1,1.314284509E0,1.640969331E0
1.827290521E1,1.216405628E0,-9.221719819E-1,1.368736705E0,2.050239982E0
1.828296121E1,1.608619312E0,-1.385404193E0,1.398230938E0,2.542056377E0
1.829301821E1,1.495557550E0,-1.924011108E0,1.189095622E0,2.711541910E0
1.830307521E1,1.067381735E0,-2.470229927E0,8.747080860E-1,2.829567794E0
1.831313221E1,7.123423094E-1,-2.841107706E0,6.596740991E-1,3.002414775E0
1.832318821E1,9.104968464E-1,-2.743293729E0,1.410705096E-1,2.893884220E0
1.833324521E1,1.391132711E0,-1.900462031E0,-3.072375610E-1,2.375163378E0
1.834330221E1,1.410130314E0,-6.198604077E-1,-8.621894896E-1,1.765237985E0
1.835335921E1,1.284817174E0,4.146903813E-1,-1.440354864E0,1.974169551E0
1.836341621E1,6.670974317E-1,9.902967221E-1,-2.690754157E0,2.943784047E0
1.837347221E1,-7.484260619E-1,1.615563465E0,-4.393993698E0,4.741030215E0
1.838352921E1,-2.075266590E0,2.311799619E0,-5.725785940E0,6.514274598E0
1.839358621E1,-2.312613844E0,2.881235393E0,-6.341701816E0,7.339406114E0
1.840364321E1,-1.694249739E0,3.235720503E0,-6.422533726E0,7.388457810E0
1.841369921E1,-9.910039428E-1,3.358513201E0,-6.223616127E0,7.141085172E0
1.842375621E1,-4.588386136E-1,2.985693562E0,-5.729677262E0,6.477198503E0
1.843381321E1,-9.506929457E-2,1.919489456E0,-5.152130231E0,5.498902059E0
1.844387021E1,7.252944767E-2,4.061546159E-1,-4.142071674E0,4.162568900E0
1.845392621E1,-7.616583109E-3,-1.103492385E0,-2.621281634E0,2.844094032E0
1.846398321E1,-1.971046695E-1,-2.586844457E0,-1.175153083E0,2.848086948E0
1.847404021E1,-4.806431732E-1,-3.798862334E0,-4.250422919E-1,3.852665810E0
1.848409721E1,-1.127165715E0,-4.672256259E0,-4.907429226E-1,4.831284478E0
1.849415321E1,-1.243998346E0,-4.545816652E0,-1.011542580E0,4.820290376E0
1.850421021E1,-8.085211131E-1,-3.114103680E0,-1.461417412E0,3.533707539E0
1.851426721E1,-1.146932520E0,-1.404416415E0,-1.914489502E0,2.636874992E0
1.852432421E1,-1.560487372E0,-1.808871245E-1,-2.273854552E0,2.763739407E0
1.853438021E1,-1.439040703E0,3.855905432E-1,-2.360658515E0,2.791456042E0
1.854443721E1,-1.057786162E0,5.881784391E-1,-2.174444430E0,2.488588761E0
1.855449421E1,-6.719269395E-1,6.206883734E-1,-1.941913674E0,2.146571356E0
1.856455121E1,-4.597773841E-1,5.643065965E-1,-1.734203617E0,1.880770949E0
1.857460721E1,-4.087066332E-1,4.799470621E-1,-1.621182201E0,1.739431523E0
1.858466421E1,-3.774231523E-1,3.444086033E-1,-1.576201764E0,1.656948256E0
1.859472121E1,-3.344347152E-1,1.447618568E-1,-1.448910803E0,1.494036508E0
1.860477821E1,-2.811803216E-1,-9.094817698E-2,-1.192902233E0,1.228962848E0
1.861483421E1,-1.772136113E-1,-3.034816021E-1,-8.768146185E-1,9.446214173E-1
1.862489121E1,-7.633686215E-2,-4.507957685E-1,-5.583757657E-1,7.216838900E-1
1.863494821E1,1.863010615E-2,-5.514666957E-1,-4.117153180E-1,6.884563169E-1
1.864500521E1,1.479813337E-2,-5.619261950E-1,-4.186022417E-1,7.008622333E-1
1.865506121E1,-1.320541030E-1,-5.738217705E-1,-5.829031543E-1,8.285443849E-1
1.866511821E1,-1.816048703E-1,-4.608161420E-1,-9.293014920E-1,1.053058929E0
1.867517521E1,-4.960894704E-2,-5.976906896E-2,-1.249945257E0,1.252356393E0
1.868523221E1,1.227269170E-1,3.932053721E-1,-1.500197316E0,1.555719881E0
1.869528921E1,4.019025207E-1,8.011463124E-1,-1.536507940E0,1.778824809E0
1.870534521E1,7.061468920E-1,1.092102009E0,-1.381963107E0,1.897670219E0
1.871540221E1,8.410482967E-1,1.140950818E0,-1.088864917E0,1.787388546E0
1.872545921E1,7.563683349E-1,9.786069685E-1,-7.793753743E-1,1.461913346E0
1.873551621E1,5.508243790E-1,5.687750387E-1,-5.214452633E-1,9.480599684E-1
1.874557221E1,1.582718486E-1,-8.009691417E-2,-3.061023241E-1,3.537854244E-1
1.875562921E1,-1.818627325E-1,-6.313683128E-1,-7.694694601E-2,6.615291622E-1
1.876568621E1,-5.679929736E-1,-1.032735229E0,1.203391699E-1,1.184752964E0
1.877574321E1,-7.417014715E-1,-1.008781525E0,2.320110486E-1,1.273416807E0
1.878579921E1,-8.584197897E-1,-8.234464234E-1,2.479277909E-1,1.215078902E0
1.879585621E1,-9.018260103E-1,-5.671103364E-1,1.740914905E-1,1.079449922E0
1.880591321E1,-7.965696967E-1,-3.932170665E-1,8.339006603E-2,8.922425938E-1
1.881597021E1,-6.764959538E-1,-3.419334769E-1,6.316103876E-2,7.606277637E-1
1.882602621E1,-5.404806545E-1,-2.777661324E-1,5.541055441E-2,6.101997146E-1
1.883608321E1,-4.005316409E-1,-2.743501890E-1,5.811956942E-2,4.889493900E-1
1.884614021E1,-2.752807733E-1,-2.088689750E-1,1.187692291E-1,3.653927786E-1
1.885619721E1,-1.323356465E-1,-6.028830171E-2,2.773279566E-2,1.480422595E-1
1.886625321E1,-1.017386287E-1,1.296795487E-1,-1.615246181E-1,2.307763770E-1
1.887631021E1,-1.023715898E-1,2.819229180E-1,-5.266014111E-1,6.060276563E-1
1.888636721E1,-1.046508345E-1,2.686427218E-1,-9.570915538E-1,9.995723843E-1
1.889642421E1,-1.300216109E-2,3.215173388E-1,-1.474919218E0,1.509612253E0
1.890648021E1,4.226659834E-2,5.514702040E-1,-1.852141226E0,1.932959641E0
1.891653721E1,1.201781157E-1,8.367798293E-1,-1.852776818E0,2.036522821E0
1.892659421E1,1.205742645E-1,8.338989061E-1,-1.383946483E0,1.620257203E0
1.893665121E1,-1.825869101E-1,4.189670348E-1,-8.344614083E-1,9.514185188E-1
1.894670821E1,-6.178439954E-1,-1.701574838E-1,-5.958464777E-1,8.750530252E-1
1.895676421E1,-7.504758033E-1,-7.700256765E-1,-3.945660192E-1,1.145354014E0
1.896682121E1,-6.836219555E-1,-1.226993766E0,-1.529403756E-1,1.412884793E0
1.897687821E1,-7.154363635E-1,-1.430923598E0,8.645283759E-2,1.602144072E0
1.898693521E1,-1.086919622E0,-1.246114161E0,3.445635545E-1,1.689058557E0
1.899699121E1,-1.285881659E0,-7.683387548E-1,3.775740105E-1,1.544797144E0
1.900704821E1,-9.113841614E-1,-9.452374935E-2,7.150501549E-2,9.190586467E-1
1.901710521E1,-4.802034625E-1,5.050947672E-1,-3.194801688E-1,7.666705078E-1
1.902716221E1,-1.480336663E-1,8.788300806E-1,-7.217574960E-1,1.146817405E0
1.903721821E1,7.944056422E-2,1.058786913E0,-1.135323458E0,1.554445201E0
1.904727521E1,2.649195072E-1,1.056910542E0,-1.435679138E0,1.802336491E0
1.905733221E1,3.690160257E-1,9.114996439E-1,-1.340724449E0,1.662692538E0
1.906738921E1,4.828288624E-1,6.687641805E-1,-8.732033050E-1,1.201188266E0
1.907744521E1,5.352982673E-1,4.183951771E-1,-5.318720913E-1,8.628364160E-1
1.908750221E1,5.058373636E-1,3.130774677E-1,-3.293853521E-1,6.799879774E-1
1.909755921E1,4.942967141E-1,3.392022425E-1,-1.068274605E-1,6.089330909E-1
1.910761621E1,5.358055133E-1,4.446117532E-1,9.665214499E-2,7.029287277E-1
1.911767221E1,5.324152976E-1,4.013967365E-1,2.187689141E-1,7.017444172E-1
1.912772921E1,7.726917145E-1,3.265383428E-1,2.573768914E-1,8.774523572E-1
1.913778621E1,8.295789832E-1,2.458128530E-1,2.710394955E-1,9.066904963E-1
1.914784321E1,8.528894931E-1,1.724162632E-1,2.251973248E-1,8.988112651E-1
1.915789921E1,8.579704311E-1,1.186990625E-1,1.918027067E-1,8.871251357E-1
1.916795621E1,8.106208482E-1,5.225130379E-2,1.724320507E-1,8.304030169E-1
1.917801321E1,7.023482484E-1,2.927466989E-2,1.930773997E-1,7.289917356E-1
1.918807021E1,5.974027142E-1,5.690159440E-2,2.065926723E-1,6.346718259E-1
1.919812721E1,4.938669437E-1,1.716496933E-1,2.058500576E-1,5.619096204E-1
1.920818358E1,3.929442939E-1,3.247327226E-1,2.464846981E-1,5.662254548E-1
1.921824058E1,2.685801566E-1,4.276659375E-1,3.015479096E-1,5.881875521E-1
1.922829758E1,1.747419932E-1,4.596911377E-1,3.044411302E-1,5.783901002E-1
1.923835458E1,7.691602886E-2,3.695048529E-1,1.015661542E-1,3.908523960E-1
1.924841058E1,-6.544232994E-2,1.109082323E-1,-2.718019541E-1,3.007650858E-1
1.925846758E1,-1.949414921E-1,-2.421834862E-1,-6.168181014E-1,6.907384429E-1
1.926852458E1,-4.297086623E-1,-4.848353344E-1,-7.715424442E-1,1.007468401E0
1.927858158E1,-7.205000523E-1,-4.815614784E-1,-7.158921540E-1,1.124065549E0
1.928863758E1,-9.461993605E-1,-2.949727339E-1,-5.444670304E-1,1.130816736E0
1.929869458E1,-1.158994448E0,-1.583519554E-1,-1.311355054E-1,1.177089629E0
1.930875158E1,-1.509877381E0,-1.438029134E-1,2.450345886E-1,1.536375909E0
1.931880858E1,-1.857041193E0,-2.117709482E-1,4.414764396E-1,1.920507842E0
1.932886458E1,-1.874505656E0,-5.186392576E-1,5.056403124E-1,2.009584599E0
1.933892158E1,-1.766809592E0,-8.523275757E-1,4.478137251E-1,2.012117184E0
1.934897858E1,-1.586425620E0,-9.187478524E-1,3.247111245E-1,1.861795150E0
1.935903558E1,-1.113684667E0,-7.249126536E-1,2.426033529E-1,1.350795425E0
1.936909158E1,-5.572805822E-1,-3.718033934E-1,4.128543921E-1,7.869232235E-1
1.937914858E1,-1.298713374E-1,-5.910482526E-2,7.171832192E-1,7.312398475E-1
1.938920558E1,1.387909725E-1,9.325607300E-2,9.733684480E-1,9.876263285E-1
1.939926258E1,2.160382462E-1,4.752032161E-2,1.084604709E0,1.106931832E0
1.940931858E1,1.216369960E-1,-4.790272951E-2,1.022467518E0,1.030790985E0
1.941937558E1,-1.793574929E-1,-1.185943973E-1,1.007351296E0,1.030043870E0
1.942943258E1,-4.920598617E-1,-1.869951260E-1,1.030078254E0,1.156784895E0
1.943948958E1,-5.984329936E-1,-2.034503603E-1,8.930265355E-1,1.094079746E0
1.944954558E1,-7.473703471E-1,-2.160049170E-1,6.342626846E-1,1.003747833E0
1.945960258E1,-8.386705264E-1,-1.301151663E-1,3.709367995E-1,9.262247663E-1
1.946965958E1,-8.184283429E-1,-8.956121743E-2,4.162013018E-1,9.225343830E-1
1.947971658E1,-7.826235026E-1,1.604060823E-1,5.601130465E-1,9.756824704E-1
1.948977358E1,-6.630260155E-1,3.200888640E-1,6.743875209E-1,9.984282179E-1
1.949982958E1,-6.923191041E-1,4.199347490E-1,5.348973676E-1,9.704463556E-1
1.950988658E1,-7.873924917E-1,5.202782321E-1,3.147415853E-1,9.948560902E-1
1.951994358E1,-7.170092645E-1,5.226118559E-1,4.721720195E-1,1.005073059E0
1.953000058E1,-6.052970400E-1,4.719164962E-1,6.773625112E-1,1.023674586E0
1.954005658E1,-4.613187101E-1,4.372729129E-1,8.997753918E-1,1.101643458E0
1.955011358E1,-2.825342444E-1,3.394554269E-1,1.074813035E0,1.162014908E0
1.956017058E1,-7.020927250E-2,2.690584588E-1,1.387759452E0,1.415343807E0
1.957022758E1,6.953158021E-2,2.398861152E-1,1.824532428E0,1.841547873E0
1.958028358E1,1.591957086E-1,2.217199856E-1,2.068810387E0,2.086738949E0
1.959034058E1,3.455894485E-1,1.713497311E-1,2.152446620E0,2.186737124E0
1.960039758E1,2.613980216E-1,4.043349624E-2,2.220973649E0,2.236668894E0
1.961045458E1,2.197980058E-1,1.296953362E-1,2.082723252E0,2.098301262E0
1.962051058E1,5.156250179E-2,1.371628153E-1,1.904964387E0,1.910591962E0
1.963056758E1,-4.021685690E-2,2.431506157E-1,1.695984900E0,1.713798237E0
1.964062458E1,-2.540849090E-2,3.487577623E-1,1.535839019E0,1.575144139E0
1.965068158E1,2.410032257E-2,5.346775854E-1,1.381777750E0,1.481813314E0
1.966073758E1,-3.519570664E-2,7.774346834E-1,1.311495388E0,1.525012648E0
1.967079458E1,-1.710521078E-1,9.941623163E-1,1.221205022E0,1.583969457E0
1.968085158E1,-3.027602018E-1,1.040314974E0,1.293404249E0,1.687250288E0
1.969090858E1,-3.571245432E-1,9.119656670E-1,1.290836005E0,1.620332345E0
1.970096558E1,-3.664602077E-1,5.963850063E-1,1.241885455E0,1.425569234E0
1.971102158E1,-5.637926263E-1,1.360296249E-1,1.130342653E0,1.270449014E0
1.972107858E1,-8.985173634E-1,-4.223467255E-1,1.060985320E0,1.453065745E0
1.973113558E1,-1.109339308E0,-8.122519290E-1,9.966076219E-1,1.698120623E0
1.974119258E1,-1.183012471E0,-8.488256782E-1,9.954732621E-1,1.763800033E0
1.975124858E1,-9.778111625E-1,-7.586312073E-1,1.171742110E0,1.704293270E0
1.976130558E1,-7.783418790E-1,-5.018676889E-1,1.319408863E0,1.611994729E0
1.977136258E1,-5.437248360E-1,-2.359573710E-1,1.291579771E0,1.421087922E0
1.978141958E1,-1.004689059E-1,-3.082733953E-1,1.333433848E0,1.372287257E0
1.979147558E1,2.616595383E-1,-5.099619895E-1,1.426646798E0,1.537481067E0
1.980153258E1,4.369865455E-1,-9.808610702E-1,1.662474507E0,1.979107669E0
1.981158958E1,5.361396816E-1,-1.136709248E0,1.825171090E0,2.216033208E0
1.982164658E1,3.763782549E-1,-1.421141791E0,2.197230591E0,2.643695681E0
1.983170258E1,1.194118381E-2,-1.419682326E0,2.531527458E0,2.902459607E0
1.984175958E1,-4.357956138E-1,-1.241844524E0,2.666291746E0,2.973416774E0
1.985181658E1,-7.191244948E-1,-1.294346089E0,2.861668271E0,3.222051696E0
1.986187358E1,-1.069562747E0,-1.694710792E0,3.024141344E0,3.627869899E0
1.987192958E1,-1.371493083E0,-2.323514516E0,2.877035923E0,3.944242473E0
1.988198658E1,-1.673381903E0,-2.896576733E0,2.472529052E0,4.159779283E0
1.989204358E1,-2.148400932E0,-3.120029249E0,2.028158205E0,4.296933183E0
1.990210058E1,-2.512309415E0,-3.126793892E0,1.466011569E0,4.270565368E0
1.991215658E1,-2.715067465E0,-3.134108759E0,9.253347409E-1,4.248584874E0
1.992221358E1,-2.694004040E0,-3.140610278E0,6.506619318E-1,4.188609750E0
1.993227058E1,-2.491565540E0,-3.048887930E0,7.428862636E-1,4.006931051E0
1.994232758E1,-1.842897947E0,-2.739184890E0,9.683525603E-1,3.440510629E0
1.995238458E1,-9.444197604E-1,-2.333933085E0,1.210108250E0,2.793480679E0
1.996244058E1,-3.002106696E-2,-1.863384252E0,1.457605612E0,2.365949335E0
1.997249758E1,7.526878050E-1,-1.429315614E0,1.556330001E0,2.243132882E0
1.998255458E1,1.320326291E0,-8.196615207E-1,1.550736555E0,2.195424876E0
1.999261158E1,1.856653376E0,-9.447755635E-2,1.385011261E0,2.318263134E0
2.000266758E1,2.398847996E0,5.884357166E-1,1.236718855E0,2.762281996E0
2.001272458E1,2.820403301E0,1.131586502E0,1.198723575E0,3.266818176E0
2.002278158E1,3.153819723E0,1.494957626E0,6.492198622E-1,3.550065292E0
2.003283858E1,3.024389266E0,1.351827142E0,3.216434559E-2,3.312914366E0
2.004289458E1,3.140588351E0,1.063517895E0,-7.587680322E-1,3.401484151E0
2.005295158E1,3.114379084E0,7.704168552E-1,-1.099004062E0,3.391269547E0
2.006300858E1,2.658571082E0,5.030295306E-1,-1.219632121E0,2.967918702E0
2.007306558E1,2.109829774E0,2.628124630E-1,-1.390973666E0,2.540720332E0
2.008312158E1,2.017100243E0,-3.261459947E-2,-1.765785452E0,2.680998949E0
2.009317858E1,1.798704984E0,-2.967216361E-1,-1.919123420E0,2.646963931E0
2.010323558E1,1.323840322E0,-5.770634669E-1,-1.854896434E0,2.350786299E0
2.011329258E1,7.242592272E-1,-8.267085850E-1,-1.878089415E0,2.176055689E0
2.012334858E1,2.256621784E-1,-1.070576069E0,-2.117013809E0,2.383024131E0
2.013340558E1,2.291436106E-2,-1.366609488E0,-2.427902518E0,2.786190445E0
2.014346258E1,-1.394233489E-1,-1.650929180E0,-2.296553004E0,2.831812446E0
2.015351958E1,-4.352199554E-1,-1.793017690E0,-1.689489374E0,2.501740033E0
2.016357658E1,-1.029206726E0,-1.750398504E0,-1.003047161E0,2.264788073E0
2.017363258E1,-1.788168009E0,-1.661782781E0,-6.631935382E-1,2.529603232E0
2.018368958E1,-2.288074542E0,-1.606324865E0,-8.591044986E-1,2.924658137E0
2.019374658E1,-2.421528176E0,-1.649373820E0,-1.386631524E0,3.241447160E0
2.020380354E1,-2.295980562E0,-1.769518899E0,-1.824583299E0,3.425175629E0
2.021385954E1,-1.995711128E0,-1.864212218E0,-1.998355531E0,3.384017572E0
2.022391654E1,-1.522080520E0,-1.784992386E0,-1.948159231E0,3.049303415E0
2.023397354E1,-8.204222435E-1,-1.418656724E0,-1.705212391E0,2.365043098E0
2.024403054E1,-5.979681399E-1,-1.038890008E0,-1.805103884E0,2.166854489E0
2.025408654E1,-3.484306106E-1,-5.077757156E-1,-1.709019513E0,1.816586845E0
2.026414354E1,1.467487407E-1,2.316093814E-1,-1.605871705E0,1.629110810E0
2.027420054E1,-7.024260163E-3,4.255562621E-1,-1.923658521E0,1.970180087E0
2.028425754E1,5.881684989E-2,6.138827991E-1,-1.689311180E0,1.798355854E0
2.029431354E1,5.006652090E-1,1.114070583E0,-1.386889386E0,1.848047912E0
2.030437054E1,8.309580490E-1,1.477260443E0,-1.179454148E0,2.064921738E0
2.031442754E1,1.004187660E0,1.693970534E0,-1.276699777E0,2.346889718E0
2.032448454E1,1.053609204E0,1.778552263E0,-1.426188523E0,2.511444646E0
2.033454054E1,9.144054177E-1,1.831039209E0,-1.572282083E0,2.580874426E0
2.034459754E1,6.754329300E-1,1.900571959E0,-1.604427443E0,2.577318536E0
2.035465454E1,4.139220572E-1,1.990577565E0,-1.477361015E0,2.513230208E0
